Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_long_entry(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Exit_long_entry(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Entry_short_ent…(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Exit_short_ent…(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Entry_long_exha…(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Exit_long_exha…(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Entry_short_exh…(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Exit_short_exh…(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Entry_atr_values(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Exit_atr_values(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)"
0.5577202,19968,19983,84458.24,84619.98,83576.48857142858,,43.056495810972464,47.149169337022,0.0009140717353331431,2025-04-12 14:00:00+00:00,2025-04-13 05:00:00+00:00,0 days 15:00:00,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.844664285714291e-06,5.719435714285681e-06
0.54475914,20171,20188,86625.69,86847.38,85733.63142857142,,73.51713353342393,47.2505202131799,0.001557891948681843,2025-04-21 01:00:00+00:00,2025-04-21 18:00:00+00:00,0 days 17:00:00,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.827314285714315e-06,6.255878571428579e-06
0.5319210600000001,20207,20232,88992.71,92871.4342,92871.4342,,2014.8064037322174,48.36868417942843,0.042562948447125507,2025-04-22 13:00:00+00:00,2025-04-23 14:00:00+00:00,1 days 01:00:00,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.977342857142866e-06,6.958735714285729e-06
0.53859466,20281,20288,95368.0,94608.69,94100.41571428573,,-460.1205266638377,51.160215379237705,-0.008957914027766165,2025-04-25 15:00:00+00:00,2025-04-25 22:00:00+00:00,0 days 07:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3645785714285355e-06,7.143157142857109e-06
0.52454439,20421,20442,96169.01,96350.01,95341.41714285714,,44.45014863535028,50.4923859546489,0.000881162133206911,2025-05-01 11:00:00+00:00,2025-05-02 08:00:00+00:00,0 days 21:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.146592857142869e-06,3.966271428571423e-06
0.51697793,20449,20453,97748.41,96867.14,96867.14,,-505.9031124635053,50.30597209240575,-0.01001118867304342,2025-05-02 15:00:00+00:00,2025-05-02 19:00:00+00:00,0 days 04:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.706457142857128e-06,4.917385714285721e-06
0.50183899,20581,20619,98681.98999999999,102480.83,102078.9975,,1855.9303555644242,50.4756732071759,0.03747653031723415,2025-05-08 03:00:00+00:00,2025-05-09 17:00:00+00:00,1 days 14:00:00,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.775207142857148e-06,7.765599999999967e-06
0.5078972900000001,20650,20650,104809.53,103973.73714285715,103973.73714285715,,-477.51715493381664,53.0202277896016,-0.008970410331143408,2025-05-11 00:00:00+00:00,2025-05-11 00:00:00+00:00,0 days 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.714535714285713e-06,4.714535714285713e-06
0.49401646,20835,20835,105822.22,104963.35285714288,104963.35285714288,,-476.36027678557207,52.065771260978906,-0.009112074281617841,2025-05-18 17:00:00+00:00,2025-05-18 17:00:00+00:00,0 days 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.875199999999988e-06,4.875199999999988e-06
0.48213824,20842,20843,106454.27000000002,104794.08428571429,104794.08428571429,,-851.3644732279714,50.92545486910538,-0.016587497067319018,2025-05-19 00:00:00+00:00,2025-05-19 01:00:00+00:00,0 days 01:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.592150000000004e-06,9.931550000000025e-06
0.46053965,20897,20898,107751.41000000002,106527.17,105973.80857142858,,-613.152952233854,49.341891117848505,-0.012356026617192442,2025-05-21 07:00:00+00:00,2025-05-21 08:00:00+00:00,0 days 01:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9.08591428571425e-06,8.561471428571385e-06
0.44401934,20905,20907,108999.99,107467.98285714285,107467.98285714285,,-728.2987836662999,48.05798321958324,-0.015048085135473118,2025-05-21 15:00:00+00:00,2025-05-21 17:00:00+00:00,0 days 02:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.992535714285702e-06,1.0336257142857111e-05
0.41994884,20918,20936,111780.84,110831.36,108930.37,,-445.4758921831207,46.742867579924,-0.00948987411438302,2025-05-22 04:00:00+00:00,2025-05-22 22:00:00+00:00,0 days 18:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3230707142857124e-05,6.664300000000001e-06
-0.43555253,21102,21145,105731.74,104573.91,106990.4142857143,,458.4962068445044,45.79957896539725,0.00995611322579201,2025-05-29 20:00:00+00:00,2025-05-31 15:00:00+00:00,1 days 19:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.4295142857142835e-06,3.872142857142831e-06
-0.4559758,21269,21281,103006.03999999998,103159.99999999999,104298.0342857143,,-117.20539667891791,47.00336251091599,-0.0024954169677816667,2025-06-05 19:00:00+00:00,2025-06-06 07:00:00+00:00,0 days 12:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.046707142857148e-06,7.066878571428578e-06
0.43603376,21357,21384,107179.7,108609.07470000001,108609.07470000001,,576.2100294907606,47.045595399116934,0.012329576521020373,2025-06-09 11:00:00+00:00,2025-06-10 14:00:00+00:00,1 days 03:00:00,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.564292857142858e-06,4.766371428571431e-06
-0.46365371,21628,21680,103279.26,100366.08259999997,100366.08259999997,,1303.4950500878138,47.21045931035552,0.02722090310000313,2025-06-20 18:00:00+00:00,2025-06-22 22:00:00+00:00,2 days 04:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.77931428571432e-06,1.0333964285714262e-05
0.47132595,21741,21764,107126.5,107325.12999999999,106273.73857142856,,43.08116432909746,50.53830911939926,0.0008532359873606283,2025-06-25 11:00:00+00:00,2025-06-26 10:00:00+00:00,0 days 23:00:00,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.250457142857166e-06,4.087821428571394e-06
0.46625148,21838,21838,108477.12000000001,108086.64714285715,108086.64714285715,,-232.54513601505107,50.486588472366265,-0.004597787447844186,2025-06-29 12:00:00+00:00,2025-06-29 12:00:00+00:00,0 days 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.21961428571429e-06,2.21961428571429e-06
0.46096043000000003,21851,21856,108713.8,107924.62428571426,107924.62428571426,,-413.70964720934506,49.930870606632645,-0.00825557497234571,2025-06-30 01:00:00+00:00,2025-06-30 06:00:00+00:00,0 days 05:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.936200000000025e-06,3.645292857142901e-06
0.45045607,21915,21935,109413.01000000001,109168.0,108475.59571428574,,-159.5968130813159,49.23057137061535,-0.0032381935658292,2025-07-02 17:00:00+00:00,2025-07-03 13:00:00+00:00,0 days 20:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.080471428571422e-06,5.2860571428571404e-06
0.43818098,22086,22086,111749.98999999999,110678.23142857144,110678.23142857144,,-518.3561291745805,48.73190802261421,-0.010585886246100244,2025-07-09 20:00:00+00:00,2025-07-09 20:00:00+00:00,0 days 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.215942857142853e-06,6.215942857142853e-06
0.42550648,22107,22130,112643.47,116693.2849,116693.2849,,1674.4303450944901,48.79213765606087,0.03493452858430227,2025-07-10 17:00:00+00:00,2025-07-11 16:00:00+00:00,0 days 23:00:00,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.675435714285684e-06,7.7395857142857e-06
0.42857185000000003,22189,22200,119647.88,120894.99939999999,120894.99939999999,,482.93531501449263,51.544953414392445,0.009418035324152828,2025-07-14 03:00:00+00:00,2025-07-14 14:00:00+00:00,0 days 11:00:00,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0655642857143085e-06,8.806528571428565e-06
